Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1483,C068,P1270,19-01-2023,465.00,12.00%
OD1484,C069,P1270,21-02-2021,965.00,12.00%
OD1485,C070,P1271,01-03-2023,1158.00,12.00%
OD1486,C071,P1272,05-01-2022,264.00,12.00%
OD1487,C072,P1273,07-03-2023,433.00,34.00%
OD1488,C073,P1274,23-09-2021,562.00,34.00%
OD1489,C074,P1275,05-12-2021,423.00,34.00%
OD1490,C075,P1276,23-07-2021,621.00,34.00%
OD1491,C076,P1277,10-01-2022,333.00,34.00%
OD1492,C077,P1278,31-01-2023,236.00,34.00%
OD1493,C078,P1279,24-05-2021,456.00,44.00%
OD1494,C079,P1280,10-09-2021,963.00,44.00%
OD1495,C080,P1281,31-05-2022,234.00,44.00%
OD1496,C081,P1282,27-01-2021,456.00,44.00%
OD1497,C082,P1283,15-05-2022,564.00,44.00%
OD1498,C083,P1284,15-07-2022,634.00,10.00%
OD1499,C084,P1285,13-11-2022,236.00,10.00%
OD1500,C085,P1286,29-11-2022,444.00,10.00%
OD1501,C086,P1287,29-04-2022,456.00,30.00%
OD1502,C087,P1288,28-08-2021,963.00,30.00%
OD1503,C088,P1289,03-03-2022,456.00,30.00%
OD1504,C089,P1290,18-05-2022,1189.00,25.00%
OD1505,C090,P1291,31-10-2021,1298.00,25.00%
OD1506,C091,P1292,10-06-2021,1456.00,30.00%
OD1507,C092,P1293,18-07-2021,1478.00,30.00%
OD1508,C093,P1294,24-09-2021,256.00,30.00%
OD1509,C094,P1295,01-03-2023,2698.00,40.00%
OD1510,C095,P1296,21-07-2022,2364.00,40.00%
OD1511,C096,P1297,02-01-2022,1236.00,40.00%
OD1512,C097,P1298,09-04-2021,756.00,40.00%
OD1513,C098,P1299,19-02-2021,326.00,40.00%
OD1514,C099,P1300,07-11-2022,453.00,40.00%
OD1515,C100,P1301,15-03-2023,326.00,45.00%
OD1516,C001,P1302,14-05-2021,456.00,45.00%
OD1517,C002,P1303,18-12-2021,456.00,45.00%
OD1518,C003,P1304,07-12-2022,456.00,47.00%
OD1519,C004,P1305,16-09-2022,456.00,47.00%
OD1520,C005,P1306,02-05-2022,236.00,46.00%
OD1521,C006,P1307,29-03-2021,996.00,46.00%
OD1522,C007,P1308,17-01-2022,654.00,46.00%
OD1523,C008,P1309,11-12-2021,456.00,30.00%
OD1524,C009,P1310,03-03-2021,785.00,30.00%
OD1525,C010,P1311,30-01-2021,365.00,30.00%
OD1526,C011,P1312,03-01-2021,965.00,30.00%
OD1527,C012,P1313,13-12-2022,444.00,30.00%
OD1528,C013,P1314,14-12-2022,569.00,35.00%
OD1529,C014,P1315,07-05-2022,475.00,35.00%
OD1530,C015,P1316,29-11-2021,598.00,35.00%
OD1531,C016,P1317,08-12-2022,536.00,35.00%
OD1532,C017,P1318,03-02-2023,256.00,35.00%
OD1533,C018,P1319,27-01-2023,456.00,35.00%
OD1534,C019,P1320,13-12-2021,456.00,40.00%
OD1535,C020,P1321,03-06-2021,745.00,40.00%
OD1536,C021,P1322,23-01-2023,356.00,15.00%
OD1537,C022,P1323,25-03-2023,1189.00,15.00%
OD1538,C023,P1324,27-03-2023,426.00,15.00%
OD1539,C024,P1325,07-05-2021,1126.00,35.00%
OD1540,C025,P1326,24-02-2021,1145.00,35.00%
OD1541,C026,P1327,16-08-2021,1235.00,35.00%
OD1542,C027,P1328,09-01-2022,1564.00,35.00%
OD1543,C028,P1329,19-08-2021,654.00,55.00%
OD1544,C029,P1330,09-12-2022,854.00,55.00%
OD1545,C030,P1331,12-08-2021,475.00,55.00%
OD1546,C031,P1332,10-05-2022,349.00,55.00%
OD1547,C032,P1333,08-11-2022,350.00,50.00%
OD1548,C033,P1334,18-05-2022,351.00,50.00%
OD1549,C034,P1335,27-08-2022,352.00,50.00%
OD1550,C035,P1336,06-06-2022,353.00,50.00%
OD1551,C036,P1337,26-07-2021,354.00,50.00%
OD1552,C037,P1338,26-09-2021,355.00,30.00%
OD1553,C038,P1339,13-02-2022,356.00,32.00%
OD1554,C039,P1340,03-08-2021,999.00,25.00%
OD1555,C040,P1341,03-05-2021,555.00,45.00%
OD1556,C041,P1342,08-02-2022,555.00,15.00%
OD1557,C042,P1343,24-11-2022,555.00,33.00%
OD1558,C043,P1344,10-10-2022,555.00,42.00%
OD1559,C044,P1345,16-03-2021,1025.00,42.00%
OD1560,C045,P1346,31-10-2021,1025.00,39.00%
OD1561,C046,P1347,12-01-2022,1025.00,39.00%
OD1562,C047,P1348,16-02-2023,555.00,39.00%
OD1563,C048,P1349,01-08-2021,599.00,39.00%
OD1564,C049,P1350,06-04-2022,555.00,30.00%
OD1565,C050,P1351,13-02-2021,555.00,30.00%
OD1566,C051,P1352,01-02-2023,565.00,30.00%
OD1567,C052,P1353,17-02-2023,555.00,25.00%
OD1568,C053,P1354,25-03-2022,999.00,25.00%
OD1569,C054,P1355,28-03-2022,999.00,30.00%
OD1570,C055,P1356,01-11-2021,999.00,30.00%
OD1571,C056,P1357,28-10-2022,999.00,30.00%
OD1572,C057,P1358,28-10-2021,1119.00,40.00%
OD1573,C058,P1359,26-05-2022,1119.00,40.00%
OD1574,C059,P1360,11-04-2021,1119.00,40.00%
OD1575,C060,P1361,12-07-2022,1119.00,40.00%
OD1576,C061,P1362,22-02-2022,985.00,40.00%
OD1577,C062,P1363,06-09-2021,985.00,40.00%
OD1578,C063,P1364,13-07-2022,985.00,45.00%
OD1579,C064,P1365,05-03-2022,985.00,45.00%
OD1580,C065,P1366,24-04-2022,985.00,45.00%
OD1581,C066,P1367,05-11-2022,369.00,47.00%
OD1582,C067,P1368,14-02-2021,399.00,47.00%
OD1583,C068,P1369,28-02-2021,399.00,46.00%
OD1584,C069,P1369,27-04-2021,399.00,46.00%
OD1585,C070,P1369,25-01-2023,399.00,46.00%
OD1586,C071,P1369,05-11-2021,555.00,30.00%
OD1587,C072,P1369,05-08-2021,555.00,30.00%
OD1588,C073,P1370,19-12-2022,555.00,30.00%
OD1589,C074,P1371,30-12-2022,555.00,30.00%
OD1590,C075,P1372,19-02-2022,675.00,30.00%
OD1591,C076,P1373,29-08-2022,675.00,35.00%
OD1592,C077,P1374,30-11-2022,675.00,35.00%
OD1593,C078,P1375,26-09-2022,654.00,35.00%
OD1594,C079,P1376,02-06-2021,654.00,35.00%
OD1595,C080,P1377,17-07-2021,654.00,35.00%
OD1596,C081,P1378,29-09-2022,654.00,35.00%
OD1597,C082,P1379,13-07-2021,356.00,40.00%
OD1598,C083,P1380,25-10-2021,686.00,40.00%
OD1599,C084,P1381,18-05-2022,456.00,15.00%
OD1600,C085,P1382,18-04-2022,516.00,15.00%
OD1601,C086,P1383,07-11-2022,355.00,15.00%
OD1602,C087,P1384,31-10-2021,465.00,45.00%
OD1603,C088,P1385,19-03-2022,965.00,47.00%
OD1604,C089,P1386,18-07-2021,1158.00,47.00%
OD1605,C090,P1387,26-01-2023,264.00,46.00%
OD1606,C091,P1388,09-03-2023,433.00,46.00%
OD1607,C092,P1389,11-08-2022,562.00,46.00%
OD1608,C093,P1390,11-08-2021,423.00,30.00%
OD1609,C094,P1391,26-10-2021,621.00,30.00%
OD1610,C095,P1392,17-02-2022,333.00,30.00%
OD1611,C096,P1393,10-09-2021,236.00,30.00%
OD1612,C097,P1394,12-09-2022,456.00,30.00%
OD1613,C098,P1395,12-12-2022,963.00,35.00%
OD1614,C099,P1396,26-10-2022,234.00,35.00%
OD1615,C100,P1397,28-03-2021,456.00,35.00%
OD1616,C001,P1398,03-08-2021,564.00,35.00%
OD1617,C002,P1399,27-04-2021,634.00,35.00%
OD1618,C003,P1400,24-05-2022,236.00,35.00%
OD1619,C004,P1401,20-04-2021,444.00,40.00%
OD1620,C005,P1402,07-05-2022,456.00,40.00%
OD1621,C006,P1403,18-08-2021,963.00,15.00%
OD1622,C007,P1404,17-01-2022,456.00,15.00%
OD1623,C008,P1405,23-01-2021,1189.00,15.00%
OD1624,C009,P1406,31-08-2021,1298.00,35.00%
OD1625,C010,P1407,24-03-2023,1456.00,35.00%
OD1626,C011,P1408,03-10-2022,1478.00,35.00%
OD1627,C012,P1409,05-05-2022,256.00,35.00%
OD1628,C013,P1410,28-01-2021,2698.00,55.00%
OD1629,C014,P1411,28-03-2021,2364.00,55.00%
OD1630,C015,P1412,08-10-2021,1236.00,55.00%
OD1631,C016,P1413,28-11-2022,756.00,55.00%
OD1632,C017,P1414,09-03-2021,326.00,50.00%
OD1633,C018,P1415,30-08-2021,453.00,50.00%
OD1634,C019,P1416,21-03-2021,326.00,50.00%
OD1635,C020,P1417,16-11-2021,456.00,50.00%
OD1636,C021,P1418,02-05-2022,675.00,50.00%
OD1637,C022,P1419,12-02-2023,654.00,30.00%
OD1638,C023,P1420,23-01-2023,654.00,32.00%
OD1639,C024,P1420,30-05-2022,654.00,25.00%
OD1640,C025,P1420,02-12-2021,654.00,45.00%
OD1641,C026,P1420,12-04-2021,356.00,15.00%
OD1642,C027,P1420,16-05-2022,686.00,33.00%
OD1643,C028,P1420,18-09-2022,456.00,42.00%
OD1644,C029,P1420,22-08-2021,516.00,42.00%
OD1645,C030,P1421,16-10-2022,355.00,39.00%
OD1646,C031,P1422,13-02-2023,465.00,39.00%
OD1647,C032,P1423,27-09-2021,965.00,39.00%
OD1648,C033,P1424,12-06-2022,1158.00,39.00%
OD1649,C034,P1425,27-09-2021,264.00,30.00%
OD1650,C035,P1426,10-10-2022,433.00,30.00%
OD1651,C036,P1427,16-02-2021,562.00,30.00%
OD1652,C037,P1428,25-01-2021,423.00,25.00%
OD1653,C038,P1429,19-11-2021,621.00,25.00%
OD1654,C039,P1430,04-02-2023,333.00,30.00%
OD1655,C040,P1431,14-01-2023,236.00,30.00%
OD1656,C041,P1432,11-05-2022,456.00,30.00%
OD1657,C042,P1433,29-10-2021,963.00,40.00%
OD1658,C043,P1434,18-04-2021,234.00,40.00%
OD1659,C044,P1435,19-04-2022,456.00,40.00%
OD1660,C045,P1436,20-11-2022,564.00,40.00%
OD1661,C046,P1437,19-05-2021,634.00,40.00%
OD1662,C047,P1438,28-05-2021,236.00,40.00%
OD1663,C048,P1439,23-11-2021,444.00,45.00%
OD1664,C049,P1440,08-05-2022,456.00,45.00%
OD1665,C050,P1441,05-11-2021,963.00,45.00%
OD1666,C051,P1442,22-11-2021,456.00,47.00%
OD1667,C052,P1443,10-02-2023,1189.00,47.00%
OD1668,C053,P1444,30-09-2022,1298.00,46.00%
OD1669,C054,P1445,08-07-2022,1456.00,46.00%
OD1670,C055,P1446,28-09-2021,1478.00,46.00%
OD1671,C056,P1447,23-02-2021,256.00,30.00%
OD1672,C057,P1448,03-08-2022,2698.00,30.00%
OD1673,C058,P1449,20-05-2022,2364.00,30.00%
OD1674,C059,P1450,15-02-2021,1236.00,30.00%
OD1675,C060,P1451,29-03-2022,756.00,30.00%
OD1676,C061,P1452,14-01-2023,326.00,35.00%
OD1677,C062,P1453,19-05-2022,453.00,35.00%
OD1678,C063,P1454,29-10-2021,326.00,35.00%
OD1679,C064,P1455,07-06-2021,456.00,35.00%
OD1680,C065,P1456,13-08-2021,675.00,35.00%
OD1681,C066,P1457,26-01-2023,654.00,35.00%
OD1682,C067,P1458,14-09-2022,654.00,40.00%
OD1683,C068,P1459,21-02-2021,654.00,40.00%
OD1684,C069,P1460,04-08-2022,654.00,15.00%
OD1685,C070,P1461,21-03-2023,356.00,15.00%
OD1686,C071,P1462,05-12-2021,686.00,15.00%
OD1687,C072,P1463,03-08-2021,456.00,30.00%
OD1688,C073,P1464,12-01-2022,516.00,30.00%
OD1689,C074,P1465,22-07-2021,355.00,30.00%
OD1690,C075,P1466,26-10-2022,465.00,25.00%
OD1691,C076,P1467,28-10-2021,965.00,25.00%
OD1692,C077,P1468,16-08-2021,1158.00,30.00%
OD1693,C078,P1469,09-10-2021,264.00,30.00%
OD1694,C079,P1470,13-02-2021,433.00,30.00%
OD1695,C080,P1471,27-11-2022,562.00,40.00%
OD1696,C081,P1472,13-01-2023,423.00,40.00%
OD1697,C082,P1473,26-10-2022,621.00,40.00%
OD1698,C083,P1474,19-03-2023,333.00,40.00%
OD1699,C084,P1475,07-10-2021,236.00,40.00%
OD1700,C085,P1476,17-08-2022,456.00,40.00%
OD1701,C086,P1477,12-03-2023,963.00,45.00%
OD1702,C087,P1478,15-05-2021,234.00,45.00%
OD1703,C088,P1479,02-04-2022,456.00,45.00%
OD1704,C089,P1480,19-06-2022,564.00,47.00%
OD1705,C090,P1481,01-02-2021,634.00,47.00%
OD1706,C091,P1482,30-09-2022,236.00,46.00%
OD1707,C092,P1483,15-03-2022,444.00,46.00%
OD1708,C093,P1484,12-03-2022,456.00,46.00%
OD1709,C094,P1484,27-09-2021,963.00,30.00%
OD1710,C095,P1484,21-04-2021,456.00,30.00%
OD1711,C096,P1484,24-03-2022,1189.00,30.00%
OD1712,C097,P1484,28-01-2022,1298.00,30.00%
OD1713,C098,P1484,15-04-2022,1456.00,30.00%
OD1714,C099,P1484,02-09-2022,1478.00,35.00%
OD1715,C100,P1484,28-01-2022,256.00,35.00%
OD1716,C001,P1485,03-08-2021,2698.00,35.00%
OD1717,C002,P1486,31-08-2021,2364.00,35.00%
OD1718,C003,P1487,27-01-2021,1236.00,35.00%
OD1719,C004,P1488,13-11-2021,756.00,35.00%
OD1720,C005,P1489,16-03-2021,326.00,40.00%
OD1721,C006,P1490,29-03-2023,453.00,40.00%
OD1722,C007,P1491,27-11-2022,326.00,15.00%
OD1723,C008,P1492,24-08-2021,456.00,15.00%
OD1724,C009,P1493,30-06-2022,456.00,15.00%
OD1725,C010,P1494,27-03-2023,456.00,35.00%
OD1726,C011,P1495,19-01-2023,456.00,35.00%
OD1727,C012,P1496,23-06-2021,236.00,35.00%
OD1728,C013,P1497,07-01-2021,996.00,35.00%
OD1729,C014,P1498,23-11-2022,654.00,55.00%
OD1730,C015,P1499,01-05-2022,456.00,55.00%
OD1731,C016,P1500,18-06-2021,785.00,55.00%
OD1732,C017,P1501,02-12-2022,365.00,55.00%
OD1733,C018,P1502,02-02-2021,965.00,50.00%
OD1734,C019,P1503,23-07-2022,444.00,50.00%
OD1735,C020,P1504,02-09-2021,569.00,50.00%
OD1736,C021,P1505,17-10-2022,475.00,50.00%
OD1737,C022,P1506,01-12-2022,598.00,50.00%
OD1738,C023,P1507,16-11-2021,536.00,30.00%
OD1739,C024,P1508,17-11-2021,256.00,32.00%
OD1740,C025,P1509,04-12-2022,456.00,25.00%
OD1741,C026,P1510,18-06-2021,456.00,45.00%
OD1742,C027,P1511,07-07-2021,745.00,15.00%
OD1743,C028,P1512,02-03-2023,356.00,33.00%
OD1744,C029,P1513,29-09-2021,1189.00,42.00%
OD1745,C030,P1514,01-04-2022,426.00,42.00%
OD1746,C031,P1515,16-07-2021,1126.00,39.00%
OD1747,C032,P1516,25-04-2021,1145.00,39.00%
OD1748,C033,P1517,23-04-2021,1235.00,39.00%
OD1749,C034,P1518,18-01-2022,1564.00,39.00%
OD1750,C035,P1519,19-11-2022,654.00,37.00%
OD1751,C036,P1520,16-04-2021,854.00,37.00%
OD1752,C037,P1521,18-05-2021,475.00,37.00%
OD1753,C038,P1522,16-04-2022,349.00,37.00%
OD1754,C039,P1523,30-09-2021,350.00,37.00%
OD1755,C040,P1523,28-05-2021,351.00,40.00%
OD1756,C041,P1523,20-04-2022,352.00,40.00%
OD1757,C042,P1523,18-05-2021,353.00,40.00%
OD1758,C043,P1523,09-12-2021,354.00,40.00%
OD1759,C044,P1523,16-09-2021,355.00,40.00%
OD1760,C045,P1523,20-05-2022,356.00,34.00%
OD1761,C046,P1523,15-05-2022,999.00,34.00%
OD1762,C047,P1523,18-10-2021,555.00,34.00%
OD1763,C048,P1524,09-04-2021,555.00,34.00%
OD1764,C049,P1525,14-10-2022,555.00,34.00%
OD1765,C050,P1526,12-05-2021,555.00,38.00%
OD1766,C051,P1527,28-03-2023,1025.00,38.00%
OD1767,C052,P1528,12-02-2021,1025.00,38.00%
OD1768,C053,P1529,22-01-2022,1025.00,38.00%
OD1769,C054,P1530,20-11-2021,555.00,38.00%
OD1770,C055,P1531,03-08-2021,599.00,21.00%
OD1771,C056,P1532,02-02-2022,555.00,21.00%
OD1772,C057,P1533,04-03-2022,555.00,21.00%
OD1773,C058,P1534,12-07-2021,565.00,21.00%
OD1774,C059,P1535,19-01-2022,555.00,21.00%
OD1775,C060,P1536,20-07-2022,999.00,22.00%
OD1776,C061,P1537,05-10-2022,999.00,22.00%
OD1777,C062,P1538,16-10-2022,999.00,22.00%
OD1778,C063,P1539,13-11-2021,999.00,22.00%
OD1779,C064,P1540,07-03-2022,1119.00,22.00%
OD1780,C065,P1541,01-05-2021,1119.00,22.00%
OD1781,C066,P1542,10-01-2022,1119.00,30.00%
OD1782,C067,P1543,20-11-2021,1119.00,30.00%
OD1783,C068,P1544,05-02-2022,985.00,30.00%
OD1784,C069,P1545,30-09-2022,985.00,30.00%
OD1785,C070,P1546,26-03-2021,985.00,30.00%
OD1786,C071,P1547,05-07-2021,985.00,30.00%
OD1787,C072,P1548,22-01-2021,985.00,14.00%
OD1788,C073,P1549,28-05-2021,369.00,14.00%
OD1789,C074,P1550,09-08-2022,399.00,14.00%
OD1790,C075,P1551,05-09-2022,399.00,14.00%
OD1791,C076,P1552,10-11-2022,399.00,12.00%
OD1792,C077,P1553,03-01-2022,399.00,12.00%
OD1793,C078,P1554,20-07-2021,555.00,12.00%
OD1794,C079,P1555,22-04-2021,555.00,12.00%
OD1795,C080,P1556,17-09-2022,555.00,12.00%
OD1796,C081,P1557,25-10-2021,555.00,12.00%
OD1797,C082,P1558,07-04-2022,675.00,34.00%
OD1798,C083,P1559,24-07-2021,675.00,34.00%
OD1799,C084,P1560,23-10-2021,675.00,34.00%
OD1800,C085,P1561,08-03-2022,654.00,34.00%
OD1801,C086,P1562,07-02-2023,654.00,34.00%
OD1802,C087,P1563,08-12-2021,654.00,34.00%
OD1803,C088,P1564,07-12-2022,654.00,44.00%
OD1804,C089,P1565,16-12-2021,356.00,44.00%
OD1805,C090,P1566,26-12-2022,686.00,44.00%
OD1806,C091,P1567,17-12-2022,456.00,44.00%
OD1807,C092,P1568,21-07-2022,516.00,44.00%
OD1808,C093,P1569,29-09-2021,355.00,10.00%
OD1809,C094,P1570,07-01-2023,465.00,10.00%
OD1810,C095,P1571,13-03-2021,965.00,10.00%
OD1811,C096,P1572,27-10-2021,1158.00,30.00%
OD1812,C097,P1573,02-03-2022,264.00,30.00%
OD1813,C098,P1574,13-09-2021,433.00,30.00%
OD1814,C099,P1575,29-01-2023,562.00,25.00%
OD1815,C100,P1576,15-11-2022,423.00,25.00%
OD1816,C001,P1577,10-04-2022,621.00,30.00%
OD1817,C002,P1578,08-07-2022,333.00,30.00%
OD1818,C003,P1579,06-08-2022,236.00,30.00%
OD1819,C004,P1580,10-09-2022,456.00,40.00%
OD1820,C005,P1581,17-02-2021,963.00,40.00%
OD1821,C006,P1582,10-10-2022,234.00,40.00%
OD1822,C007,P1583,24-01-2023,456.00,40.00%
OD1823,C008,P1584,10-10-2022,564.00,40.00%
OD1824,C009,P1585,24-10-2021,634.00,40.00%
OD1825,C010,P1586,19-09-2021,236.00,45.00%
OD1826,C011,P1587,21-10-2021,444.00,45.00%
OD1827,C012,P1588,11-01-2021,456.00,45.00%
OD1828,C013,P1589,10-11-2021,963.00,47.00%
OD1829,C014,P1590,30-09-2021,456.00,47.00%
OD1830,C015,P1591,06-03-2022,1189.00,46.00%
OD1831,C016,P1592,25-04-2021,1298.00,46.00%
OD1832,C017,P1593,02-01-2023,1456.00,46.00%
OD1833,C018,P1594,28-05-2021,1478.00,30.00%
OD1834,C019,P1595,16-09-2022,256.00,30.00%
OD1835,C020,P1596,22-06-2022,2698.00,30.00%
OD1836,C021,P1597,21-03-2023,2364.00,30.00%
OD1837,C022,P1598,12-01-2023,1236.00,30.00%
OD1838,C023,P1599,20-07-2022,756.00,35.00%
OD1839,C024,P1600,16-07-2021,326.00,35.00%
OD1840,C025,P1601,23-02-2022,453.00,35.00%
OD1841,C026,P1602,20-09-2021,326.00,35.00%
OD1842,C027,P1603,06-08-2021,456.00,35.00%
OD1843,C028,P1604,09-02-2021,675.00,35.00%
OD1844,C029,P1605,08-11-2022,654.00,40.00%
OD1845,C030,P1606,03-01-2023,654.00,40.00%
OD1846,C031,P1607,01-12-2021,654.00,15.00%
OD1847,C032,P1608,19-03-2023,654.00,15.00%
OD1848,C033,P1609,28-12-2022,356.00,15.00%
OD1849,C034,P1610,06-02-2021,686.00,35.00%
OD1850,C035,P1611,04-12-2021,456.00,35.00%
OD1851,C036,P1612,30-08-2021,516.00,35.00%
OD1852,C037,P1613,02-06-2021,355.00,35.00%
OD1853,C038,P1614,24-02-2021,465.00,55.00%
OD1854,C039,P1615,04-12-2021,965.00,55.00%
OD1855,C040,P1616,19-01-2023,1158.00,55.00%
OD1856,C041,P1617,19-02-2021,264.00,55.00%
OD1857,C042,P1618,23-10-2022,433.00,50.00%
OD1858,C043,P1619,06-04-2022,562.00,50.00%
OD1859,C044,P1620,28-01-2022,423.00,50.00%
OD1860,C045,P1621,30-12-2021,621.00,50.00%
OD1861,C046,P1622,14-06-2022,333.00,50.00%
OD1862,C047,P1623,01-01-2021,236.00,30.00%
OD1863,C048,P1623,26-01-2021,456.00,32.00%
OD1864,C049,P1623,01-04-2022,963.00,25.00%
OD1865,C050,P1623,30-01-2022,234.00,45.00%
OD1866,C051,P1623,04-04-2022,456.00,15.00%
OD1867,C052,P1624,16-08-2022,564.00,33.00%
OD1868,C053,P1625,30-03-2022,634.00,42.00%
OD1869,C054,P1626,25-11-2022,236.00,42.00%
OD1870,C055,P1627,07-07-2021,444.00,39.00%
OD1871,C056,P1628,12-08-2021,456.00,39.00%
OD1872,C057,P1629,23-05-2022,963.00,39.00%
OD1873,C058,P1630,16-10-2022,456.00,39.00%
OD1874,C059,P1631,28-07-2022,1189.00,30.00%
OD1875,C060,P1632,04-06-2022,1298.00,30.00%
OD1876,C061,P1633,20-02-2021,1456.00,30.00%
OD1877,C062,P1634,03-08-2022,1478.00,25.00%
OD1878,C063,P1635,08-08-2021,256.00,25.00%
OD1879,C064,P1636,23-06-2021,2698.00,30.00%
OD1880,C065,P1637,14-02-2023,2364.00,30.00%
OD1881,C066,P1638,26-10-2022,1236.00,30.00%
OD1882,C067,P1639,27-02-2021,756.00,40.00%
OD1883,C068,P1640,02-12-2022,326.00,40.00%
OD1884,C069,P1641,29-10-2021,453.00,40.00%
OD1885,C070,P1642,28-09-2021,326.00,40.00%
OD1886,C071,P1643,01-11-2022,456.00,40.00%
OD1887,C072,P1644,13-05-2021,675.00,40.00%
OD1888,C073,P1645,14-04-2021,654.00,45.00%
OD1889,C074,P1646,28-01-2023,654.00,45.00%
OD1890,C075,P1647,11-11-2021,654.00,45.00%
OD1891,C076,P1648,23-12-2021,654.00,47.00%
OD1892,C077,P1649,02-07-2021,356.00,47.00%
OD1893,C078,P1650,07-01-2023,686.00,46.00%
OD1894,C079,P1651,06-09-2022,456.00,46.00%
OD1895,C080,P1652,10-05-2021,516.00,46.00%
OD1896,C081,P1653,11-01-2022,355.00,30.00%
OD1897,C082,P1654,19-06-2022,465.00,30.00%
OD1898,C083,P1655,01-09-2022,965.00,30.00%
OD1899,C084,P1656,04-02-2021,1158.00,30.00%
OD1900,C085,P1657,16-05-2021,264.00,30.00%
OD1901,C086,P1657,02-05-2022,433.00,35.00%
OD1902,C087,P1657,27-11-2021,562.00,35.00%
OD1903,C088,P1657,16-12-2021,423.00,35.00%
OD1904,C089,P1657,07-04-2022,621.00,35.00%
OD1905,C090,P1657,04-09-2022,333.00,35.00%
OD1906,C091,P1658,29-09-2021,236.00,35.00%
OD1907,C092,P1659,25-03-2022,456.00,40.00%
OD1908,C093,P1660,03-01-2022,963.00,40.00%
OD1909,C094,P1661,29-07-2021,234.00,15.00%
OD1910,C095,P1662,28-07-2022,456.00,15.00%
OD1911,C096,P1663,26-03-2022,564.00,15.00%
OD1912,C097,P1664,10-08-2021,634.00,55.00%
OD1913,C098,P1665,01-04-2022,236.00,55.00%
OD1914,C099,P1666,24-11-2022,444.00,55.00%
OD1915,C100,P1667,25-11-2022,456.00,50.00%
OD1916,C001,P1668,17-04-2021,963.00,50.00%
OD1917,C002,P1669,05-10-2021,456.00,50.00%
OD1918,C003,P1670,29-11-2022,1189.00,50.00%
OD1919,C004,P1671,26-03-2022,1298.00,50.00%
OD1920,C005,P1672,23-07-2021,1456.00,30.00%
OD1921,C006,P1673,13-07-2022,1478.00,32.00%
OD1922,C007,P1674,18-03-2022,256.00,25.00%
OD1923,C008,P1675,08-04-2022,2698.00,45.00%
OD1924,C009,P1676,22-02-2022,2364.00,15.00%
OD1925,C010,P1677,27-02-2021,1236.00,33.00%
OD1926,C011,P1678,19-08-2022,756.00,42.00%
OD1927,C012,P1679,20-03-2022,326.00,42.00%
OD1928,C013,P1680,01-06-2022,453.00,39.00%
OD1929,C014,P1681,23-09-2022,326.00,39.00%
OD1930,C015,P1682,14-01-2021,456.00,39.00%
OD1931,C016,P1683,05-12-2021,456.00,39.00%
OD1932,C017,P1684,06-07-2022,456.00,30.00%
OD1933,C018,P1685,03-10-2022,456.00,30.00%
OD1934,C019,P1686,13-11-2021,236.00,30.00%
OD1935,C020,P1687,09-09-2022,996.00,25.00%
OD1936,C021,P1688,02-03-2022,654.00,25.00%
OD1937,C022,P1689,13-01-2022,456.00,30.00%
OD1938,C023,P1690,24-10-2021,785.00,30.00%
OD1939,C024,P1691,25-08-2022,365.00,30.00%
OD1940,C025,P1692,09-12-2022,965.00,40.00%
OD1941,C026,P1693,09-04-2022,444.00,40.00%
OD1942,C027,P1694,22-11-2022,569.00,40.00%
OD1943,C028,P1695,03-06-2022,475.00,40.00%
OD1944,C029,P1696,26-09-2022,598.00,40.00%
OD1945,C030,P1697,24-08-2022,536.00,40.00%
OD1946,C031,P1697,07-02-2022,256.00,45.00%
OD1947,C032,P1697,09-09-2022,456.00,45.00%
OD1948,C033,P1697,13-09-2022,456.00,45.00%
OD1949,C034,P1697,01-10-2022,745.00,47.00%
OD1950,C035,P1697,22-11-2022,356.00,47.00%
OD1951,C036,P1697,23-03-2021,1189.00,46.00%
OD1952,C037,P1698,27-04-2022,426.00,46.00%
OD1953,C038,P1699,21-05-2022,1126.00,46.00%
OD1954,C039,P1700,08-09-2022,1145.00,30.00%
OD1955,C040,P1701,04-08-2021,1235.00,30.00%
OD1956,C041,P1702,07-12-2021,1564.00,30.00%
OD1957,C042,P1703,16-04-2021,654.00,30.00%
OD1958,C043,P1704,06-07-2022,854.00,30.00%
OD1959,C044,P1705,16-08-2022,475.00,35.00%
OD1960,C045,P1706,13-07-2022,475.00,35.00%
OD1961,C046,P1707,09-10-2022,475.00,35.00%
OD1962,C047,P1708,06-04-2022,475.00,35.00%
OD1963,C048,P1709,27-01-2022,475.00,35.00%
OD1964,C049,P1710,05-07-2021,475.00,35.00%
OD1965,C050,P1711,12-12-2022,475.00,40.00%
OD1966,C051,P1712,16-01-2021,475.00,40.00%
OD1967,C052,P1713,15-09-2021,564.00,15.00%
OD1968,C053,P1714,14-02-2023,478.00,15.00%
OD1969,C054,P1715,25-07-2022,1264.00,15.00%
OD1970,C055,P1716,02-12-2021,458.00,35.00%
OD1971,C056,P1717,14-11-2022,899.00,35.00%
OD1972,C057,P1718,08-06-2021,859.00,35.00%
OD1973,C058,P1719,28-09-2022,758.00,35.00%
OD1974,C059,P1720,07-01-2021,2354.00,55.00%
OD1975,C060,P1721,08-10-2022,2344.00,55.00%
OD1976,C061,P1722,07-10-2022,2453.00,55.00%
OD1977,C062,P1723,13-06-2022,2154.00,55.00%
